compatibility,outfit_sample
1,"['224396888_3','224396888_4','224396888_2','0','224396888_1','0']"
1,"['218345538_3','218345538_6','218345538_1','0','0','218345538_5']"
1,"['0','221840886_4','221840886_1','0','0','0']"
1,"['0','0','223946972_2','0','223946972_1','223946972_3']"
1,"['0','0','225043710_2','0','225043710_1','225043710_5']"
1,"['0','0','222549230_2','0','222549230_1','222549230_5']"
1,"['0','225310113_5','225310113_1','0','0','225310113_4']"
1,"['0','0','224921093_1','0','0','224921093_3']"
1,"['75844369_2','75844369_4','75844369_1','0','0','0']"
1,"['76281366_3','76281366_5','76281366_2','76281366_6','76281366_1','0']"
1,"['221670882_3','221670882_5','221670882_2','0','221670882_1','0']"
1,"['177364737_3','177364737_4','177364737_2','0','177364737_1','0']"
1,"['140114300_4','140114300_7','140114300_2','140114300_9','140114300_1','0']"
1,"['69204983_4','69204983_5','69204983_2','0','69204983_1','0']"
1,"['210176667_4','210176667_5','210176667_2','210176667_6','210176667_1','0']"
1,"['208675316_5','0','208675316_2','0','208675316_1','0']"
1,"['218313982_5','218313982_6','218313982_2','0','218313982_1','0']"
1,"['0','0','224707001_2','0','224707001_1','224707001_5']"
1,"['214181781_4','214181781_5','214181781_2','214181781_6','214181781_1','0']"
1,"['0','0','220381497_2','0','220381497_1','220381497_6']"
1,"['215261013_5','215261013_6','215261013_2','0','215261013_1','0']"
1,"['0','0','219177353_2','0','219177353_1','219177353_4']"
1,"['220649214_6','220649214_8','220649214_3','0','220649214_1','220649214_7']"
1,"['0','0','213059634_3','0','213059634_1','213059634_5']"
1,"['224760432_3','0','224760432_2','0','224760432_1','0']"
1,"['0','0','194878782_2','0','194878782_1','194878782_4']"
1,"['0','0','222301231_2','0','222301231_1','222301231_3']"
1,"['214408297_3','214408297_4','214408297_2','214408297_6','214408297_1','0']"
1,"['0','0','204681250_2','0','204681250_1','204681250_4']"
1,"['223643514_3','0','223643514_2','0','223643514_1','0']"
1,"['198681345_2','198681345_3','198681345_1','0','0','0']"
1,"['0','0','223605829_2','223605829_3','223605829_1','0']"
1,"['223965090_4','223965090_6','223965090_2','0','223965090_1','0']"
1,"['209635066_3','209635066_4','209635066_2','0','209635066_1','0']"
1,"['0','0','223093546_2','0','223093546_1','223093546_5']"
1,"['221196407_4','221196407_5','221196407_2','0','221196407_1','0']"
1,"['218794910_5','218794910_7','218794910_2','218794910_8','218794910_1','0']"
1,"['0','0','218969507_1','0','0','218969507_5']"
1,"['54666461_3','54666461_4','54666461_2','54666461_5','54666461_1','0']"
1,"['136535257_4','136535257_6','136535257_2','0','136535257_1','0']"
1,"['218687194_3','218687194_4','218687194_2','0','218687194_1','0']"
1,"['221498297_3','221498297_4','221498297_2','0','221498297_1','0']"
1,"['222192770_3','222192770_5','222192770_1','222192770_6','0','0']"
1,"['211426536_3','211426536_5','211426536_2','0','211426536_1','0']"
1,"['0','0','225335147_2','225335147_6','225335147_1','225335147_5']"
1,"['0','193707685_6','193707685_2','0','193707685_1','0']"
1,"['222214776_5','222214776_6','222214776_2','0','222214776_1','0']"
1,"['0','0','220403386_2','0','220403386_1','220403386_6']"
1,"['0','0','222318858_2','0','222318858_1','222318858_3']"
1,"['0','0','225256268_2','0','225256268_1','225256268_3']"
1,"['204733660_5','204733660_6','204733660_2','0','204733660_1','0']"
1,"['225335810_3','0','225335810_1','0','0','0']"
1,"['135760765_6','135760765_8','135760765_2','135760765_9','135760765_1','0']"
1,"['0','0','225333656_2','0','225333656_1','225333656_5']"
1,"['0','0','198386242_2','0','198386242_1','198386242_6']"
1,"['0','0','211981856_2','0','211981856_1','0']"
1,"['222923668_5','0','222923668_1','0','0','0']"
1,"['0','0','220369208_2','0','220369208_1','220369208_5']"
1,"['222516941_4','0','222516941_2','222516941_6','222516941_1','0']"
1,"['0','0','143390910_2','0','143390910_1','143390910_5']"
1,"['202755514_2','202755514_3','202755514_1','202755514_4','0','0']"
1,"['158189946_6','158189946_8','158189946_2','0','158189946_1','0']"
1,"['0','0','220360422_2','220360422_7','220360422_1','220360422_5']"
1,"['0','0','216706867_2','216706867_6','216706867_1','216706867_5']"
1,"['222843733_5','222843733_7','222843733_2','0','222843733_1','0']"
1,"['0','0','223660982_1','0','0','223660982_5']"
1,"['198996768_4','198996768_5','198996768_3','0','198996768_1','0']"
1,"['0','0','225055068_2','0','225055068_1','225055068_4']"
1,"['218901484_4','218901484_6','218901484_2','0','218901484_1','0']"
1,"['0','220688854_3','220688854_2','0','220688854_1','0']"
1,"['220916206_2','0','0','220916206_3','220916206_1','0']"
1,"['214426185_3','214426185_4','214426185_2','214426185_5','214426185_1','0']"
1,"['193831113_5','193831113_6','193831113_2','0','193831113_1','0']"
1,"['0','145676680_5','145676680_2','145676680_6','145676680_1','145676680_4']"
1,"['0','0','218333539_2','0','218333539_1','0']"
1,"['175430050_2','175430050_4','175430050_1','175430050_5','0','0']"
1,"['221943649_4','221943649_6','221943649_2','0','221943649_1','0']"
1,"['219465342_2','219465342_3','219465342_1','0','0','0']"
1,"['0','224732788_4','224732788_2','224732788_5','224732788_1','0']"
1,"['211981600_2','211981600_3','211981600_1','211981600_4','0','0']"
1,"['222305685_3','222305685_4','222305685_2','0','222305685_1','0']"
1,"['207060332_3','207060332_4','207060332_2','0','207060332_1','0']"
1,"['0','0','223635911_2','0','223635911_1','223635911_4']"
1,"['0','224274892_5','224274892_2','0','224274892_1','224274892_4']"
1,"['0','220608981_6','220608981_2','0','220608981_1','220608981_5']"
1,"['211595518_3','211595518_4','211595518_2','0','211595518_1','0']"
1,"['224372443_4','224372443_5','224372443_2','224372443_6','224372443_1','0']"
1,"['209597174_3','209597174_4','209597174_2','209597174_5','209597174_1','0']"
1,"['0','0','222411474_2','0','222411474_1','222411474_3']"
1,"['0','0','220106191_2','0','220106191_1','220106191_6']"
1,"['0','0','224936497_2','0','224936497_1','224936497_3']"
1,"['0','0','163776523_2','0','163776523_1','163776523_4']"
1,"['221048322_4','0','221048322_2','0','221048322_1','221048322_6']"
1,"['219173511_3','219173511_4','219173511_1','0','0','0']"
1,"['215013834_4','215013834_6','215013834_2','215013834_7','215013834_1','0']"
1,"['224589896_4','224589896_5','224589896_2','0','224589896_1','0']"
1,"['219124597_3','219124597_5','219124597_2','219124597_6','219124597_1','0']"
1,"['190914844_4','0','190914844_2','190914844_6','190914844_1','190914844_5']"
1,"['0','0','200479041_2','0','200479041_1','200479041_7']"
1,"['216782341_3','216782341_5','216782341_2','216782341_6','216782341_1','0']"
1,"['0','0','222119814_1','0','0','222119814_3']"
1,"['0','222621187_4','222621187_1','0','0','0']"
1,"['220535118_2','0','0','220535118_4','220535118_1','0']"
1,"['0','0','224362298_2','0','224362298_1','224362298_6']"
1,"['221753207_5','221753207_6','221753207_2','0','221753207_1','0']"
1,"['187166532_4','187166532_5','187166532_2','187166532_6','187166532_1','0']"
1,"['0','0','225248522_1','0','0','225248522_2']"
1,"['210871195_3','210871195_4','210871195_2','210871195_5','210871195_1','0']"
1,"['0','0','151988042_2','0','151988042_1','151988042_3']"
1,"['0','0','224933472_2','0','224933472_1','224933472_3']"
1,"['0','0','213588391_1','213588391_4','0','213588391_2']"
1,"['220429251_3','220429251_4','220429251_2','0','220429251_1','0']"
1,"['0','0','216900974_2','0','216900974_1','216900974_4']"
1,"['220868735_6','220868735_8','220868735_2','0','220868735_1','0']"
1,"['165170502_8','165170502_9','165170502_2','0','165170502_1','0']"
1,"['224089212_2','224089212_3','224089212_1','224089212_4','0','0']"
1,"['221098281_3','221098281_5','221098281_2','0','221098281_1','0']"
1,"['0','221799024_4','0','0','0','0']"
1,"['221835249_3','221835249_5','221835249_2','0','221835249_1','0']"
1,"['0','0','219223037_2','0','219223037_1','0']"
1,"['156309483_4','156309483_5','156309483_1','0','0','0']"
1,"['223494313_4','223494313_5','223494313_3','223494313_6','223494313_1','0']"
1,"['0','0','224911123_2','0','224911123_1','224911123_3']"
1,"['137288645_4','137288645_6','137288645_2','137288645_7','137288645_1','0']"
1,"['0','0','222963918_2','0','222963918_1','222963918_4']"
1,"['0','0','218506324_2','0','218506324_1','218506324_4']"
1,"['0','0','220964829_2','0','220964829_1','220964829_6']"
1,"['224330641_5','224330641_7','224330641_2','0','224330641_1','0']"
1,"['194797553_3','0','194797553_2','194797553_4','194797553_1','0']"
1,"['217806297_2','217806297_4','0','217806297_5','217806297_1','0']"
1,"['72449888_5','72449888_6','72449888_2','72449888_7','72449888_1','0']"
1,"['0','0','220463292_2','220463292_7','220463292_1','220463292_5']"
1,"['0','0','209380744_2','209380744_5','209380744_1','209380744_4']"
1,"['0','0','190282516_1','190282516_3','0','190282516_2']"
1,"['0','0','218166820_2','0','218166820_1','218166820_3']"
1,"['225053675_3','225053675_5','225053675_2','0','225053675_1','0']"
1,"['0','0','223664359_2','0','223664359_1','223664359_6']"
1,"['0','0','0','0','224100730_1','224100730_4']"
1,"['224127302_5','224127302_8','224127302_2','0','224127302_1','0']"
1,"['0','0','152752170_2','152752170_6','152752170_1','152752170_5']"
1,"['0','0','205197355_2','0','205197355_1','205197355_3']"
1,"['0','0','220618948_2','0','220618948_1','220618948_5']"
1,"['0','0','213527609_2','213527609_5','213527609_1','213527609_4']"
1,"['196724389_4','196724389_5','196724389_2','0','196724389_1','0']"
1,"['146554069_4','146554069_7','146554069_2','146554069_8','146554069_1','0']"
1,"['222011559_5','222011559_6','222011559_2','0','222011559_1','0']"
1,"['0','203397683_3','203397683_2','0','203397683_1','0']"
1,"['0','0','224018437_2','0','224018437_1','224018437_4']"
1,"['193077999_6','193077999_7','193077999_2','0','0','0']"
1,"['0','0','184554425_1','184554425_3','0','0']"
1,"['0','0','208402794_2','0','208402794_1','208402794_3']"
1,"['207668625_5','207668625_6','207668625_2','0','207668625_1','0']"
1,"['140640284_4','140640284_5','140640284_2','0','140640284_1','0']"
1,"['218928020_3','218928020_5','218928020_2','0','218928020_1','0']"
1,"['0','0','223931659_2','223931659_4','223931659_1','223931659_3']"
1,"['222076916_3','222076916_5','222076916_2','0','222076916_1','0']"
1,"['0','0','224245986_2','224245986_5','224245986_1','224245986_4']"
1,"['0','224048425_4','224048425_2','0','224048425_1','0']"
1,"['0','0','178706595_2','178706595_7','178706595_1','178706595_5']"
1,"['0','0','224120484_2','0','224120484_1','224120484_4']"
1,"['0','0','218107111_2','218107111_4','218107111_1','0']"
1,"['218896613_3','218896613_4','218896613_2','0','218896613_1','0']"
1,"['0','222479587_4','222479587_2','0','222479587_1','0']"
1,"['222044646_4','222044646_5','222044646_2','0','222044646_1','0']"
1,"['42636317_3','42636317_7','42636317_1','42636317_8','0','0']"
1,"['224111372_3','224111372_5','224111372_2','0','224111372_1','0']"
1,"['0','0','145510162_2','145510162_4','145510162_1','145510162_3']"
1,"['0','0','203191162_2','0','203191162_1','203191162_4']"
1,"['137903045_4','137903045_7','137903045_2','137903045_9','137903045_1','0']"
1,"['170408553_5','170408553_6','170408553_2','170408553_7','170408553_1','0']"
1,"['0','146271712_3','146271712_1','0','0','0']"
1,"['0','0','224083217_2','0','224083217_1','224083217_4']"
1,"['0','207647656_4','207647656_2','207647656_6','207647656_1','207647656_3']"
1,"['0','0','222599129_2','0','222599129_1','222599129_3']"
1,"['0','0','206191974_3','0','206191974_1','206191974_5']"
1,"['224099077_3','224099077_6','224099077_2','0','224099077_1','0']"
1,"['213050179_4','213050179_5','213050179_2','213050179_6','213050179_1','0']"
1,"['223909098_2','223909098_3','223909098_1','0','0','0']"
1,"['0','0','214769121_1','214769121_4','0','0']"
1,"['30618740_7','30618740_8','30618740_2','30618740_10','30618740_1','0']"
1,"['0','0','219351496_2','0','219351496_1','219351496_4']"
1,"['206395645_2','206395645_4','0','0','206395645_1','0']"
1,"['0','0','222061983_2','0','222061983_1','0']"
1,"['0','0','222812678_2','0','222812678_1','222812678_5']"
1,"['143703009_3','143703009_4','0','143703009_5','143703009_1','0']"
1,"['0','221355363_4','221355363_2','0','221355363_1','0']"
1,"['194862249_2','194862249_3','194862249_1','194862249_4','0','0']"
1,"['0','0','222794556_2','0','222794556_1','222794556_4']"
1,"['221601148_4','221601148_5','221601148_2','0','221601148_1','0']"
1,"['0','0','223883684_2','0','223883684_1','0']"
1,"['219653736_3','219653736_5','219653736_2','219653736_6','219653736_1','0']"
1,"['150064271_3','0','150064271_2','150064271_4','150064271_1','0']"
1,"['129053589_4','129053589_5','129053589_2','0','129053589_1','0']"
1,"['223965084_5','223965084_6','223965084_2','0','223965084_1','0']"
1,"['0','222368487_5','222368487_2','222368487_6','222368487_1','0']"
1,"['136307001_5','136307001_6','136307001_2','136307001_7','136307001_1','0']"
1,"['0','0','219654759_2','219654759_5','219654759_1','219654759_4']"
1,"['39199438_4','39199438_5','39199438_2','39199438_6','39199438_1','0']"
1,"['212493971_3','0','212493971_2','212493971_4','212493971_1','0']"
1,"['0','0','222895223_2','0','222895223_1','222895223_3']"
1,"['205931760_3','205931760_5','205931760_2','0','205931760_1','0']"
1,"['218749300_3','218749300_4','218749300_2','0','218749300_1','0']"
1,"['222693223_4','0','222693223_2','222693223_6','222693223_1','0']"
1,"['221754407_3','221754407_4','221754407_2','0','221754407_1','0']"
1,"['222124323_2','222124323_3','222124323_1','0','0','0']"
1,"['222281171_2','222281171_5','222281171_1','0','0','222281171_4']"
1,"['0','0','0','0','214260760_1','214260760_4']"
1,"['224419008_4','224419008_5','224419008_2','0','224419008_1','0']"
1,"['0','0','224763149_2','0','224763149_1','224763149_4']"
1,"['219148717_5','219148717_6','219148717_2','0','219148717_1','0']"
1,"['221860856_4','221860856_5','221860856_2','0','221860856_1','0']"
1,"['208008696_3','208008696_4','208008696_2','208008696_5','208008696_1','0']"
1,"['197941837_3','197941837_4','197941837_2','0','197941837_1','0']"
1,"['223505802_3','223505802_5','223505802_2','0','223505802_1','0']"
1,"['219706872_3','219706872_4','219706872_2','0','219706872_1','0']"
1,"['222164625_3','222164625_5','222164625_2','0','222164625_1','0']"
1,"['0','0','220414650_1','0','0','220414650_5']"
1,"['214367656_2','214367656_4','214367656_1','0','0','0']"
1,"['224669684_5','224669684_7','224669684_2','0','224669684_1','0']"
1,"['197629179_3','197629179_4','197629179_1','0','0','0']"
1,"['215185254_3','215185254_4','215185254_2','0','215185254_1','0']"
1,"['0','0','222473181_2','0','222473181_1','222473181_5']"
1,"['219277659_3','219277659_4','219277659_1','0','0','0']"
1,"['215517890_3','215517890_5','215517890_2','0','215517890_1','0']"
1,"['221659027_6','221659027_8','221659027_2','0','221659027_1','0']"
1,"['0','0','209461190_2','0','209461190_1','209461190_4']"
1,"['207747712_3','207747712_5','207747712_2','0','207747712_1','0']"
1,"['0','0','223115262_2','0','223115262_1','223115262_3']"
1,"['0','0','221002805_2','0','221002805_1','221002805_4']"
1,"['221790615_4','221790615_5','221790615_2','0','221790615_1','0']"
1,"['0','0','224682561_1','0','0','224682561_2']"
1,"['0','0','217019042_1','217019042_3','0','0']"
1,"['213427762_2','213427762_3','213427762_1','0','0','0']"
1,"['222196277_3','222196277_5','222196277_2','0','222196277_1','0']"
1,"['220474232_3','220474232_4','220474232_1','220474232_5','0','0']"
1,"['211779987_3','211779987_4','211779987_2','211779987_5','211779987_1','0']"
1,"['0','0','219394989_2','0','219394989_1','219394989_5']"
1,"['157467268_3','157467268_4','157467268_1','0','0','0']"
1,"['0','0','218545299_2','0','218545299_1','218545299_6']"
1,"['218310316_3','218310316_5','218310316_1','0','0','0']"
1,"['0','0','217573809_2','217573809_6','217573809_1','217573809_5']"
1,"['215594886_3','215594886_6','215594886_2','215594886_7','215594886_1','0']"
1,"['0','0','224928263_2','0','224928263_1','224928263_6']"
1,"['0','0','220509932_2','220509932_7','220509932_1','220509932_6']"
1,"['0','0','222368916_3','0','222368916_2','222368916_6']"
1,"['224882076_4','224882076_6','224882076_2','0','224882076_1','0']"
1,"['0','0','166299410_2','0','166299410_1','166299410_5']"
1,"['0','0','222225618_2','0','222225618_1','222225618_6']"
1,"['0','0','221379176_2','0','221379176_1','221379176_3']"
1,"['165336727_3','165336727_5','165336727_2','0','165336727_1','0']"
1,"['0','0','208642820_2','0','208642820_1','208642820_4']"
1,"['0','0','223584982_2','0','223584982_1','223584982_4']"
1,"['205615736_5','205615736_8','205615736_2','0','205615736_1','0']"
1,"['221599913_3','221599913_5','221599913_1','0','0','221599913_4']"
1,"['217316445_3','217316445_4','217316445_2','217316445_5','217316445_1','0']"
1,"['223177700_5','223177700_7','223177700_2','0','223177700_1','0']"
1,"['75186912_7','75186912_10','75186912_2','0','75186912_1','0']"
1,"['221061204_3','221061204_5','221061204_2','0','221061204_1','0']"
1,"['218432914_4','218432914_5','218432914_2','0','218432914_1','0']"
1,"['222468172_3','222468172_5','222468172_2','0','222468172_1','222468172_4']"
1,"['0','218648298_5','218648298_2','218648298_6','218648298_1','0']"
1,"['0','0','202879891_2','0','202879891_1','202879891_4']"
1,"['202663548_5','202663548_7','202663548_2','0','202663548_1','0']"
1,"['219702465_4','219702465_5','219702465_2','0','219702465_1','0']"
1,"['169052821_3','169052821_4','169052821_2','0','169052821_1','0']"
1,"['0','0','223653037_2','0','223653037_1','223653037_3']"
1,"['0','0','211764989_2','0','211764989_1','211764989_5']"
1,"['0','0','220386959_2','0','220386959_1','220386959_5']"
1,"['0','0','203364463_2','0','203364463_1','0']"
1,"['0','0','222354891_2','0','222354891_1','222354891_3']"
1,"['220187498_2','220187498_3','220187498_1','220187498_4','0','0']"
1,"['218627429_4','218627429_5','218627429_2','0','218627429_1','0']"
1,"['207032869_3','207032869_4','207032869_1','0','0','0']"
1,"['222045810_3','222045810_4','222045810_2','0','222045810_1','0']"
1,"['0','0','223857583_2','223857583_7','223857583_1','223857583_6']"
1,"['0','0','223297498_2','0','223297498_1','223297498_5']"
1,"['0','0','224971629_2','0','224971629_1','224971629_5']"
1,"['0','0','215589003_2','0','215589003_1','215589003_4']"
1,"['214556847_4','214556847_5','214556847_2','214556847_6','214556847_1','0']"
1,"['0','216024194_1','0','216024194_2','0','0']"
1,"['131301136_3','131301136_4','131301136_2','0','131301136_1','0']"
1,"['152591463_3','152591463_4','152591463_2','0','152591463_1','0']"
1,"['221450916_3','221450916_5','221450916_2','0','221450916_1','0']"
1,"['223144333_3','223144333_4','223144333_2','0','223144333_1','0']"
1,"['0','0','222516321_2','0','222516321_1','0']"
1,"['198517053_2','198517053_4','198517053_1','198517053_5','0','0']"
1,"['0','0','222345400_2','0','222345400_1','222345400_5']"
1,"['222143607_4','222143607_5','222143607_2','0','222143607_1','0']"
1,"['224509376_4','224509376_6','224509376_2','0','224509376_1','0']"
1,"['198568152_1','198568152_5','0','0','0','0']"
1,"['0','222196303_4','222196303_2','0','222196303_1','0']"
1,"['0','213075028_3','213075028_1','213075028_4','0','0']"
1,"['0','0','0','0','221599593_1','221599593_4']"
1,"['223485883_5','223485883_7','223485883_2','0','223485883_1','0']"
1,"['16477898_4','16477898_6','16477898_2','0','16477898_1','0']"
1,"['0','0','161902736_2','0','161902736_1','161902736_5']"
1,"['225157811_5','225157811_6','225157811_2','0','225157811_1','0']"
1,"['185524403_3','185524403_4','185524403_1','185524403_5','0','0']"
1,"['222961211_4','222961211_5','222961211_2','0','222961211_1','0']"
1,"['217503568_5','217503568_7','217503568_2','217503568_8','217503568_1','0']"
1,"['214831119_4','214831119_5','214831119_3','214831119_7','214831119_2','0']"
1,"['217357498_4','217357498_5','217357498_2','217357498_6','217357498_1','0']"
1,"['0','0','223636321_2','0','223636321_1','223636321_5']"
1,"['213520981_4','213520981_5','213520981_2','213520981_6','213520981_1','0']"
1,"['224478430_4','224478430_5','224478430_2','0','224478430_1','0']"
1,"['0','0','0','0','212329234_1','212329234_3']"
1,"['155547111_3','155547111_6','155547111_2','155547111_7','155547111_1','0']"
1,"['171360362_3','171360362_4','171360362_2','0','171360362_1','0']"
1,"['0','0','192504941_2','0','192504941_1','192504941_4']"
1,"['0','0','221003584_2','221003584_5','221003584_1','221003584_4']"
1,"['0','0','224937859_2','0','224937859_1','224937859_3']"
1,"['0','0','224937892_2','0','224937892_1','224937892_3']"
1,"['200049454_3','200049454_5','200049454_2','0','200049454_1','0']"
1,"['205424175_3','205424175_4','205424175_2','0','205424175_1','0']"
1,"['215247261_4','0','215247261_2','0','215247261_1','0']"
1,"['225335633_3','225335633_4','225335633_2','0','225335633_1','0']"
1,"['222221285_4','222221285_6','222221285_2','0','222221285_1','0']"
1,"['224326173_5','224326173_6','224326173_2','0','224326173_1','0']"
1,"['0','0','0','0','225334514_1','0']"
1,"['0','0','222780869_2','0','222780869_1','222780869_4']"
1,"['0','219925292_5','219925292_2','0','219925292_1','0']"
1,"['0','0','220146857_2','220146857_5','220146857_1','220146857_4']"
1,"['0','0','0','0','0','223448391_3']"
1,"['206440342_3','206440342_5','206440342_2','206440342_6','206440342_1','0']"
1,"['221352098_3','221352098_5','221352098_2','0','221352098_1','0']"
1,"['0','201178858_1','0','201178858_2','0','0']"
1,"['211636684_3','211636684_4','211636684_2','211636684_5','211636684_1','0']"
1,"['222120651_3','222120651_4','222120651_2','222120651_5','222120651_1','0']"
1,"['206975263_2','0','206975263_1','0','0','0']"
1,"['224419808_4','224419808_6','224419808_2','0','224419808_1','0']"
1,"['0','0','221160828_2','0','221160828_1','221160828_5']"
1,"['0','0','0','0','224932102_1','224932102_4']"
1,"['0','0','203946098_2','0','203946098_1','203946098_5']"
1,"['0','0','212237216_2','212237216_5','212237216_1','212237216_4']"
1,"['0','0','224037280_2','0','224037280_1','224037280_4']"
1,"['168342310_3','168342310_4','168342310_2','0','168342310_1','0']"
1,"['0','0','219003308_2','219003308_6','219003308_1','219003308_5']"
1,"['0','0','216799813_2','0','216799813_1','216799813_4']"
1,"['215716436_1','0','0','0','0','0']"
1,"['172030290_3','172030290_5','172030290_2','172030290_6','172030290_1','0']"
1,"['219767578_5','219767578_9','219767578_2','219767578_11','219767578_1',
 '0']"
1,"['217838368_4','217838368_5','217838368_2','0','217838368_1','0']"
1,"['148570722_2','148570722_4','148570722_1','0','0','0']"
1,"['220648954_4','220648954_6','220648954_2','220648954_7','220648954_1','0']"
1,"['217961314_4','217961314_5','0','0','0','0']"
1,"['0','0','219299287_2','0','219299287_1','219299287_7']"
1,"['195998154_3','195998154_5','195998154_2','195998154_6','195998154_1','0']"
1,"['220932193_4','220932193_5','220932193_2','0','220932193_1','0']"
1,"['0','0','219239907_2','0','219239907_1','219239907_4']"
1,"['193490125_4','193490125_5','193490125_2','0','193490125_1','0']"
1,"['224711279_4','224711279_6','224711279_2','224711279_7','224711279_1','0']"
1,"['0','0','217648221_1','217648221_3','0','217648221_2']"
1,"['223853354_4','223853354_5','223853354_2','0','223853354_1','0']"
1,"['220745343_3','220745343_4','220745343_2','220745343_6','220745343_1','0']"
1,"['207516359_2','207516359_3','207516359_1','0','0','0']"
1,"['222889132_3','222889132_5','222889132_2','0','222889132_1','0']"
1,"['199439658_3','0','199439658_1','0','0','0']"
1,"['120501073_4','120501073_5','120501073_2','120501073_6','120501073_1','0']"
1,"['218286216_3','0','218286216_2','0','218286216_1','0']"
1,"['214246733_5','214246733_6','214246733_2','214246733_7','214246733_1','0']"
1,"['93462162_2','93462162_4','93462162_1','0','0','0']"
1,"['0','223396979_4','223396979_2','0','223396979_1','0']"
1,"['208476747_4','208476747_5','208476747_2','208476747_6','208476747_1','0']"
1,"['217198405_4','217198405_5','217198405_2','0','217198405_1','0']"
1,"['221003887_4','221003887_6','221003887_2','0','221003887_1','0']"
1,"['221308664_3','221308664_4','221308664_2','221308664_5','221308664_1','0']"
1,"['223314994_4','223314994_5','223314994_2','0','223314994_1','0']"
1,"['210589777_1','210589777_2','0','0','0','0']"
1,"['0','0','0','0','220573319_1','220573319_3']"
1,"['0','224785612_2','224785612_1','0','0','0']"
1,"['222434807_4','222434807_5','222434807_2','0','222434807_1','0']"
1,"['220658040_5','220658040_8','220658040_2','0','220658040_1','0']"
1,"['0','0','215148804_2','215148804_5','215148804_1','215148804_4']"
1,"['224834694_4','224834694_5','224834694_2','0','224834694_1','0']"
1,"['0','0','225333115_2','0','225333115_1','225333115_6']"
1,"['222278757_3','222278757_5','222278757_2','0','222278757_1','0']"
1,"['0','0','223146252_2','0','223146252_1','223146252_3']"
1,"['224247117_3','0','224247117_2','0','224247117_1','0']"
1,"['224933393_4','224933393_6','224933393_2','0','224933393_1','0']"
1,"['0','0','195203974_2','0','195203974_1','195203974_6']"
1,"['0','0','222252657_2','0','222252657_1','222252657_4']"
1,"['0','89626200_4','89626200_2','89626200_5','89626200_1','0']"
1,"['0','0','222383132_2','0','222383132_1','222383132_6']"
1,"['0','0','220054127_2','0','220054127_1','220054127_3']"
1,"['224426462_4','224426462_5','224426462_2','0','224426462_1','0']"
1,"['221943598_3','221943598_4','221943598_2','0','221943598_1','0']"
1,"['0','0','221718542_2','0','221718542_1','221718542_4']"
1,"['224460948_3','224460948_4','224460948_2','224460948_5','224460948_1','0']"
1,"['0','0','206227411_2','206227411_6','206227411_1','206227411_5']"
1,"['223021532_2','223021532_4','223021532_1','0','0','0']"
1,"['0','0','221659359_2','0','221659359_1','0']"
1,"['218263418_2','218263418_4','0','218263418_5','218263418_1','0']"
1,"['0','0','121765345_2','0','121765345_1','121765345_8']"
1,"['207287130_3','207287130_5','207287130_2','0','207287130_1','0']"
1,"['0','0','225185975_2','0','225185975_1','225185975_4']"
1,"['0','0','214248337_2','214248337_5','214248337_1','0']"
1,"['67531076_4','67531076_5','67531076_2','0','67531076_1','0']"
1,"['0','0','135109665_2','135109665_6','135109665_1','135109665_5']"
1,"['0','222962133_3','222962133_1','222962133_4','0','0']"
1,"['212821022_2','212821022_4','0','0','0','0']"
1,"['222545622_3','222545622_4','222545622_2','222545622_5','222545622_1','0']"
1,"['219479948_4','219479948_5','219479948_2','0','219479948_1','0']"
1,"['200745969_3','200745969_5','200745969_2','200745969_6','200745969_1','0']"
1,"['218396616_3','218396616_5','218396616_1','0','0','0']"
1,"['0','155236111_7','155236111_2','155236111_8','155236111_1','0']"
1,"['41704943_6','41704943_8','41704943_2','0','41704943_1','0']"
1,"['194787263_7','194787263_8','194787263_2','0','194787263_1','0']"
1,"['218947893_3','218947893_4','218947893_2','218947893_5','218947893_1','0']"
1,"['0','221196462_4','221196462_1','0','0','0']"
1,"['209920451_5','209920451_7','209920451_2','209920451_8','209920451_1','0']"
1,"['215924433_2','215924433_3','215924433_1','0','0','0']"
1,"['225329807_2','225329807_3','225329807_1','0','0','0']"
1,"['0','0','220014341_2','0','220014341_1','220014341_4']"
1,"['0','0','218956470_2','218956470_4','218956470_1','218956470_3']"
1,"['224411158_4','224411158_6','224411158_2','0','224411158_1','0']"
1,"['0','209104199_2','209104199_1','209104199_3','0','0']"
1,"['0','0','208168386_2','0','208168386_1','208168386_4']"
1,"['224280048_3','0','0','0','0','0']"
1,"['132958236_4','132958236_6','132958236_2','132958236_7','132958236_1','0']"
1,"['0','0','222674162_2','222674162_4','222674162_1','222674162_3']"
1,"['162383073_3','162383073_4','162383073_2','0','162383073_1','0']"
1,"['0','0','201638169_2','0','201638169_1','201638169_5']"
1,"['176185463_4','176185463_6','176185463_2','176185463_7','176185463_1','0']"
1,"['216905734_4','216905734_6','216905734_2','0','216905734_1','0']"
1,"['0','0','216917861_2','0','216917861_1','216917861_3']"
1,"['73149996_4','0','73149996_2','0','73149996_1','0']"
1,"['223746839_3','0','223746839_2','0','223746839_1','0']"
1,"['209955610_4','0','209955610_2','209955610_5','209955610_1','0']"
1,"['0','0','223610522_1','0','0','223610522_4']"
1,"['219226857_4','219226857_5','219226857_2','0','219226857_1','0']"
1,"['221494347_6','221494347_9','221494347_2','0','221494347_1','0']"
1,"['0','0','222169388_2','0','222169388_1','222169388_5']"
